timestamp,open,high,low,close
2024-01-01 18:44:00,1.10367,1.1037,1.10367,1.10367
2024-01-01 18:45:00,1.10367,1.10373,1.10364,1.10364
2024-01-01 18:46:00,1.10368,1.10368,1.10366,1.10366
2024-01-01 18:47:00,1.10366,1.10371,1.10366,1.10366
2024-01-01 18:48:00,1.1037,1.10372,1.10363,1.10363
2024-01-01 18:49:00,1.10362,1.10362,1.10356,1.10356
2024-01-01 18:50:00,1.10358,1.10367,1.10356,1.10356
2024-01-01 18:51:00,1.10364,1.10368,1.10361,1.10361
2024-01-01 18:52:00,1.1037,1.10372,1.10358,1.10358
2024-01-01 18:53:00,1.10368,1.10373,1.10367,1.10367
2024-01-01 18:54:00,1.10372,1.10372,1.10365,1.10365
2024-01-01 18:55:00,1.10367,1.10369,1.10366,1.10366
2024-01-01 18:56:00,1.10368,1.10372,1.10362,1.10362
2024-01-01 18:57:00,1.10365,1.10367,1.1036,1.1036
2024-01-01 18:59:00,1.10367,1.10367,1.10363,1.10363
2024-01-01 19:00:00,1.10366,1.10376,1.10366,1.10366
2024-01-01 19:01:00,1.10371,1.10375,1.10368,1.10368
2024-01-01 19:02:00,1.10374,1.10375,1.10371,1.10371
2024-01-01 19:03:00,1.10374,1.10378,1.10374,1.10374
2024-01-01 19:04:00,1.10376,1.10377,1.10373,1.10373
2024-01-01 19:05:00,1.10377,1.10379,1.10375,1.10375
2024-01-01 19:06:00,1.10377,1.10378,1.10371,1.10371
2024-01-01 19:07:00,1.10372,1.10376,1.10372,1.10372
2024-01-01 19:08:00,1.10373,1.10378,1.10373,1.10373
2024-01-01 19:09:00,1.10373,1.1038,1.10373,1.10373
2024-01-01 19:10:00,1.10378,1.10378,1.10369,1.10369
2024-01-01 19:11:00,1.10371,1.10371,1.1037,1.1037
2024-01-01 19:12:00,1.1037,1.10371,1.10369,1.10369
2024-01-01 19:13:00,1.1037,1.10372,1.1037,1.1037
2024-01-01 19:14:00,1.1037,1.10371,1.1037,1.1037
2024-01-01 19:15:00,1.10372,1.10373,1.10372,1.10372
2024-01-01 19:16:00,1.10372,1.10373,1.10367,1.10367
2024-01-01 19:17:00,1.10367,1.10373,1.10367,1.10367
2024-01-01 19:18:00,1.10368,1.1037,1.10367,1.10367
2024-01-01 19:19:00,1.10367,1.10369,1.10366,1.10366
2024-01-01 19:20:00,1.10368,1.10368,1.10364,1.10364
2024-01-01 19:21:00,1.10365,1.10365,1.1035,1.1035
2024-01-01 19:22:00,1.1035,1.10353,1.1035,1.1035
2024-01-01 19:23:00,1.10353,1.10353,1.10347,1.10347
2024-01-01 19:24:00,1.10346,1.1035,1.10346,1.10346
2024-01-01 19:25:00,1.10347,1.10347,1.10345,1.10345
2024-01-01 19:26:00,1.10347,1.10347,1.10345,1.10345
2024-01-01 19:27:00,1.10347,1.10347,1.10342,1.10342
2024-01-01 19:28:00,1.10343,1.10344,1.10342,1.10342
2024-01-01 19:29:00,1.10345,1.10352,1.10345,1.10345
2024-01-01 19:30:00,1.10346,1.10351,1.10346,1.10346
2024-01-01 19:31:00,1.10352,1.10352,1.10346,1.10346
2024-01-01 19:32:00,1.10346,1.10349,1.10345,1.10345
2024-01-01 19:33:00,1.10347,1.10355,1.10346,1.10346
2024-01-01 19:34:00,1.10353,1.10356,1.10351,1.10351
2024-01-01 19:35:00,1.10355,1.10357,1.10352,1.10352
2024-01-01 19:36:00,1.10356,1.10357,1.10352,1.10352
2024-01-01 19:37:00,1.10356,1.10357,1.10355,1.10355
2024-01-01 19:38:00,1.10354,1.10357,1.10354,1.10354
2024-01-01 19:39:00,1.10357,1.10357,1.10352,1.10352
2024-01-01 19:40:00,1.10356,1.10356,1.10354,1.10354
2024-01-01 19:41:00,1.10357,1.10358,1.10356,1.10356
2024-01-01 19:42:00,1.10358,1.10358,1.10357,1.10357
2024-01-01 19:43:00,1.10356,1.10357,1.10355,1.10355
2024-01-01 19:44:00,1.10357,1.10357,1.10357,1.10357
2024-01-01 19:45:00,1.10357,1.10357,1.10357,1.10357
2024-01-01 19:46:00,1.10357,1.10364,1.10357,1.10357
2024-01-01 19:47:00,1.10364,1.10364,1.10363,1.10363
2024-01-01 19:48:00,1.10363,1.10377,1.10363,1.10363
2024-01-01 19:49:00,1.10377,1.10378,1.10371,1.10371
2024-01-01 19:50:00,1.10376,1.10378,1.10375,1.10375
2024-01-01 19:51:00,1.10377,1.1038,1.10377,1.10377
2024-01-01 19:52:00,1.10378,1.1038,1.10375,1.10375
2024-01-01 19:53:00,1.10375,1.1038,1.1037,1.1037
2024-01-01 19:54:00,1.1038,1.10381,1.10378,1.10378
2024-01-01 19:55:00,1.1038,1.10383,1.1038,1.1038
2024-01-01 19:56:00,1.10381,1.10381,1.1038,1.1038
2024-01-01 19:57:00,1.10381,1.10382,1.10368,1.10368
2024-01-01 19:58:00,1.10372,1.10377,1.10371,1.10371
2024-01-01 19:59:00,1.10381,1.10382,1.10376,1.10376
2024-01-01 20:00:00,1.1038,1.10387,1.10375,1.10375
2024-01-01 20:01:00,1.10377,1.10385,1.10377,1.10377
2024-01-01 20:02:00,1.10384,1.104,1.10384,1.10384
2024-01-01 20:03:00,1.10401,1.10401,1.10386,1.10386
2024-01-01 20:04:00,1.10387,1.10404,1.10386,1.10386
2024-01-01 20:05:00,1.10399,1.10426,1.10397,1.10397
2024-01-01 20:06:00,1.10425,1.10432,1.10423,1.10423
2024-01-01 20:07:00,1.10424,1.10428,1.10418,1.10418
2024-01-01 20:08:00,1.10423,1.10424,1.10407,1.10407
2024-01-01 20:09:00,1.10409,1.10409,1.10398,1.10398
2024-01-01 20:10:00,1.10403,1.10404,1.10399,1.10399
2024-01-01 20:11:00,1.10401,1.10409,1.10401,1.10401
2024-01-01 20:12:00,1.10407,1.10408,1.10397,1.10397
2024-01-01 20:13:00,1.10398,1.10398,1.1039,1.1039
2024-01-01 20:14:00,1.10392,1.10392,1.10385,1.10385
2024-01-01 20:15:00,1.10387,1.10415,1.10386,1.10386
2024-01-01 20:16:00,1.10403,1.10411,1.10403,1.10403
2024-01-01 20:17:00,1.10403,1.10418,1.10402,1.10402
2024-01-01 20:18:00,1.10417,1.10427,1.10416,1.10416
2024-01-01 20:19:00,1.10429,1.10431,1.10426,1.10426
2024-01-01 20:20:00,1.10428,1.1043,1.10425,1.10425
2024-01-01 20:21:00,1.10424,1.10425,1.10411,1.10411
2024-01-01 20:22:00,1.10413,1.10416,1.10403,1.10403
2024-01-01 20:23:00,1.10409,1.10423,1.10407,1.10407
2024-01-01 20:24:00,1.10424,1.10425,1.10421,1.10421
2024-01-01 20:25:00,1.1042,1.10421,1.10413,1.10413
2024-01-01 20:26:00,1.10414,1.10414,1.10407,1.10407
2024-01-01 20:27:00,1.10408,1.10416,1.10404,1.10404
2024-01-01 20:28:00,1.10413,1.10413,1.10392,1.10392
2024-01-01 20:29:00,1.10397,1.10397,1.10392,1.10392
2024-01-01 20:30:00,1.10394,1.10397,1.1039,1.1039
2024-01-01 20:31:00,1.10393,1.10395,1.10391,1.10391
2024-01-01 20:32:00,1.10394,1.10397,1.10391,1.10391
2024-01-01 20:33:00,1.10394,1.10394,1.10373,1.10373
2024-01-01 20:34:00,1.10388,1.10391,1.10382,1.10382
2024-01-01 20:35:00,1.10384,1.10384,1.10374,1.10374
2024-01-01 20:36:00,1.10378,1.10378,1.10371,1.10371
2024-01-01 20:37:00,1.10378,1.10383,1.10378,1.10378
2024-01-01 20:38:00,1.10378,1.10379,1.10369,1.10369
2024-01-01 20:39:00,1.10375,1.10377,1.10369,1.10369
2024-01-01 20:40:00,1.10373,1.10379,1.10371,1.10371
2024-01-01 20:41:00,1.10374,1.10374,1.10371,1.10371
2024-01-01 20:42:00,1.10374,1.10378,1.1037,1.1037
2024-01-01 20:43:00,1.10375,1.1038,1.10374,1.10374
2024-01-01 20:44:00,1.1038,1.10382,1.10379,1.10379
2024-01-01 20:45:00,1.10383,1.10399,1.10383,1.10383
2024-01-01 20:46:00,1.10388,1.10394,1.10387,1.10387
2024-01-01 20:47:00,1.10389,1.10397,1.10384,1.10384
2024-01-01 20:48:00,1.10388,1.10394,1.10385,1.10385
2024-01-01 20:49:00,1.10388,1.10388,1.10385,1.10385
2024-01-01 20:50:00,1.10388,1.10388,1.10384,1.10384
2024-01-01 20:51:00,1.10385,1.10388,1.10372,1.10372
2024-01-01 20:52:00,1.10377,1.10382,1.10377,1.10377
2024-01-01 20:53:00,1.10379,1.10379,1.10371,1.10371
2024-01-01 20:54:00,1.10372,1.10382,1.10372,1.10372
2024-01-01 20:55:00,1.1038,1.1038,1.1037,1.1037
2024-01-01 20:56:00,1.10373,1.10373,1.10364,1.10364
2024-01-01 20:57:00,1.10364,1.10365,1.10349,1.10349
2024-01-01 20:58:00,1.10351,1.10355,1.10347,1.10347
2024-01-01 20:59:00,1.1035,1.1035,1.10342,1.10342
2024-01-01 21:00:00,1.10347,1.10357,1.10347,1.10347
2024-01-01 21:01:00,1.10351,1.10351,1.10344,1.10344
2024-01-01 21:02:00,1.10343,1.10355,1.10343,1.10343
2024-01-01 21:03:00,1.10353,1.10359,1.10348,1.10348
2024-01-01 21:04:00,1.10348,1.10356,1.10347,1.10347
2024-01-01 21:05:00,1.10354,1.10354,1.10342,1.10342
2024-01-01 21:06:00,1.10343,1.10343,1.10336,1.10336
2024-01-01 21:07:00,1.10344,1.10344,1.10333,1.10333
2024-01-01 21:08:00,1.10334,1.10334,1.10314,1.10314
2024-01-01 21:09:00,1.10321,1.10326,1.10317,1.10317
2024-01-01 21:10:00,1.10326,1.10327,1.10324,1.10324
2024-01-01 21:11:00,1.10326,1.10327,1.10323,1.10323
2024-01-01 21:12:00,1.10323,1.10325,1.10319,1.10319
2024-01-01 21:13:00,1.10318,1.10318,1.10315,1.10315
2024-01-01 21:14:00,1.10318,1.1032,1.10317,1.10317
2024-01-01 21:15:00,1.10317,1.10317,1.10297,1.10297
2024-01-01 21:16:00,1.10299,1.10302,1.10295,1.10295
2024-01-01 21:17:00,1.10294,1.10296,1.10294,1.10294
2024-01-01 21:18:00,1.10295,1.10295,1.10293,1.10293
2024-01-01 21:19:00,1.10292,1.10297,1.10292,1.10292
2024-01-01 21:20:00,1.10297,1.10299,1.10295,1.10295
2024-01-01 21:21:00,1.10297,1.10299,1.10291,1.10291
2024-01-01 21:22:00,1.10294,1.10294,1.10281,1.10281
2024-01-01 21:23:00,1.10281,1.10283,1.10268,1.10268
2024-01-01 21:24:00,1.10272,1.10273,1.10266,1.10266
2024-01-01 21:25:00,1.10271,1.10273,1.10267,1.10267
2024-01-01 21:26:00,1.10268,1.10276,1.10267,1.10267
2024-01-01 21:27:00,1.10273,1.10277,1.10267,1.10267
2024-01-01 21:28:00,1.10266,1.10272,1.10266,1.10266
2024-01-01 21:29:00,1.1027,1.10271,1.10262,1.10262
2024-01-01 21:30:00,1.10265,1.10266,1.1026,1.1026
2024-01-01 21:31:00,1.10261,1.10266,1.10259,1.10259
2024-01-01 21:32:00,1.10261,1.10263,1.10255,1.10255
2024-01-01 21:33:00,1.10257,1.10259,1.10244,1.10244
2024-01-01 21:34:00,1.10253,1.10266,1.10248,1.10248
2024-01-01 21:35:00,1.10262,1.10266,1.10261,1.10261
2024-01-01 21:36:00,1.10261,1.10268,1.10261,1.10261
2024-01-01 21:37:00,1.10261,1.10266,1.10256,1.10256
2024-01-01 21:38:00,1.10263,1.10266,1.10259,1.10259
2024-01-01 21:39:00,1.10258,1.10262,1.10256,1.10256
2024-01-01 21:40:00,1.10257,1.10258,1.10246,1.10246
2024-01-01 21:41:00,1.10243,1.10246,1.10232,1.10232
2024-01-01 21:42:00,1.10231,1.10232,1.10221,1.10221
2024-01-01 21:43:00,1.10221,1.10232,1.10221,1.10221
2024-01-01 21:44:00,1.10231,1.10238,1.10227,1.10227
2024-01-01 21:45:00,1.10237,1.1024,1.10231,1.10231
2024-01-01 21:46:00,1.10232,1.10234,1.10223,1.10223
2024-01-01 21:47:00,1.10222,1.10228,1.1022,1.1022
2024-01-01 21:48:00,1.10226,1.10231,1.10221,1.10221
2024-01-01 21:49:00,1.1023,1.10231,1.10214,1.10214
2024-01-01 21:50:00,1.10215,1.10219,1.10214,1.10214
2024-01-01 21:51:00,1.10215,1.10218,1.10214,1.10214
2024-01-01 21:52:00,1.10216,1.10218,1.10214,1.10214
2024-01-01 21:53:00,1.10218,1.10218,1.10202,1.10202
2024-01-01 21:54:00,1.10202,1.10203,1.10198,1.10198
2024-01-01 21:55:00,1.10201,1.10201,1.10197,1.10197
2024-01-01 21:56:00,1.10201,1.10211,1.10201,1.10201
2024-01-01 21:57:00,1.10201,1.10203,1.10189,1.10189
2024-01-01 21:58:00,1.10187,1.10188,1.10183,1.10183
2024-01-01 21:59:00,1.10183,1.10189,1.10182,1.10182
2024-01-01 22:00:00,1.10187,1.10194,1.10187,1.10187
2024-01-01 22:01:00,1.10191,1.10192,1.10187,1.10187
2024-01-01 22:02:00,1.10187,1.10187,1.10186,1.10186
2024-01-01 22:03:00,1.10185,1.10186,1.10179,1.10179
2024-01-01 22:04:00,1.10183,1.10188,1.10182,1.10182
2024-01-01 22:05:00,1.10188,1.10188,1.10176,1.10176
2024-01-01 22:06:00,1.1018,1.10195,1.1018,1.1018
2024-01-01 22:07:00,1.10193,1.10203,1.10193,1.10193
2024-01-01 22:08:00,1.10203,1.10208,1.10202,1.10202
2024-01-01 22:09:00,1.10208,1.10216,1.10208,1.10208
2024-01-01 22:10:00,1.10211,1.10226,1.10208,1.10208
2024-01-01 22:11:00,1.10224,1.10228,1.10222,1.10222
2024-01-01 22:12:00,1.10223,1.10231,1.10223,1.10223
2024-01-01 22:13:00,1.10231,1.10236,1.10223,1.10223
2024-01-01 22:14:00,1.10223,1.10223,1.10213,1.10213
2024-01-01 22:15:00,1.10222,1.10236,1.10222,1.10222
2024-01-01 22:16:00,1.10229,1.10234,1.10228,1.10228
2024-01-01 22:17:00,1.10231,1.10239,1.10228,1.10228
2024-01-01 22:18:00,1.10239,1.1024,1.10226,1.10226
2024-01-01 22:19:00,1.10227,1.10229,1.10223,1.10223
2024-01-01 22:20:00,1.10223,1.10226,1.10217,1.10217
2024-01-01 22:21:00,1.10224,1.10224,1.10219,1.10219
2024-01-01 22:22:00,1.10218,1.10223,1.10218,1.10218
2024-01-01 22:23:00,1.10223,1.10223,1.10222,1.10222
2024-01-01 22:24:00,1.10223,1.10229,1.10223,1.10223
2024-01-01 22:25:00,1.10228,1.10229,1.1022,1.1022
2024-01-01 22:26:00,1.10222,1.10222,1.10221,1.10221
2024-01-01 22:27:00,1.10219,1.10219,1.10206,1.10206
2024-01-01 22:28:00,1.10211,1.10212,1.10209,1.10209
2024-01-01 22:29:00,1.1021,1.10215,1.10209,1.10209
2024-01-01 22:30:00,1.10216,1.10223,1.10216,1.10216
2024-01-01 22:31:00,1.10223,1.10224,1.10222,1.10222
2024-01-01 22:32:00,1.10223,1.10223,1.10223,1.10223
2024-01-01 22:33:00,1.10225,1.10226,1.1022,1.1022
2024-01-01 22:34:00,1.10219,1.10221,1.10212,1.10212
2024-01-01 22:35:00,1.10212,1.10214,1.10208,1.10208
2024-01-01 22:36:00,1.10208,1.10214,1.10206,1.10206
2024-01-01 22:37:00,1.10214,1.10222,1.10212,1.10212
2024-01-01 22:38:00,1.10217,1.10217,1.10214,1.10214
2024-01-01 22:39:00,1.10213,1.1022,1.10213,1.10213
2024-01-01 22:40:00,1.1022,1.10223,1.1022,1.1022
2024-01-01 22:41:00,1.10224,1.10226,1.10219,1.10219
2024-01-01 22:42:00,1.10219,1.10224,1.10219,1.10219
2024-01-01 22:43:00,1.10224,1.10227,1.10223,1.10223
2024-01-01 22:44:00,1.10227,1.1023,1.10225,1.10225
2024-01-01 22:45:00,1.10231,1.10245,1.10231,1.10231
2024-01-01 22:46:00,1.10245,1.10247,1.10244,1.10244
2024-01-01 22:47:00,1.10247,1.10247,1.10238,1.10238
2024-01-01 22:48:00,1.10239,1.10244,1.10239,1.10239
2024-01-01 22:49:00,1.10244,1.10245,1.10243,1.10243
2024-01-01 22:50:00,1.10244,1.10245,1.10241,1.10241
2024-01-01 22:51:00,1.10243,1.10245,1.10243,1.10243
2024-01-01 22:52:00,1.10241,1.10241,1.10239,1.10239
2024-01-01 22:53:00,1.1024,1.1024,1.1024,1.1024
2024-01-01 22:54:00,1.1024,1.1024,1.1024,1.1024
2024-01-01 22:55:00,1.10239,1.10241,1.10238,1.10238
2024-01-01 22:56:00,1.1024,1.1024,1.10239,1.10239
2024-01-01 22:57:00,1.10239,1.10242,1.10234,1.10234
2024-01-01 22:58:00,1.10239,1.10243,1.10239,1.10239
2024-01-01 22:59:00,1.10243,1.10247,1.10243,1.10243
2024-01-01 23:00:00,1.10245,1.10249,1.10245,1.10245
2024-01-01 23:01:00,1.10248,1.1025,1.10239,1.10239
2024-01-01 23:02:00,1.1024,1.10246,1.1024,1.1024
2024-01-01 23:03:00,1.10244,1.10245,1.10244,1.10244
2024-01-01 23:04:00,1.10245,1.10245,1.10222,1.10222
2024-01-01 23:05:00,1.10224,1.10224,1.10222,1.10222
2024-01-01 23:06:00,1.10224,1.10225,1.10223,1.10223
2024-01-01 23:07:00,1.10225,1.10225,1.10213,1.10213
2024-01-01 23:08:00,1.10215,1.10219,1.10207,1.10207
2024-01-01 23:09:00,1.10219,1.10223,1.10218,1.10218
2024-01-01 23:10:00,1.10219,1.10219,1.10213,1.10213
2024-01-01 23:11:00,1.10214,1.10214,1.10209,1.10209
2024-01-01 23:12:00,1.10209,1.10216,1.10209,1.10209
2024-01-01 23:13:00,1.10214,1.10214,1.10214,1.10214
2024-01-01 23:14:00,1.10214,1.10227,1.10214,1.10214
2024-01-01 23:15:00,1.10222,1.10224,1.10222,1.10222
2024-01-01 23:16:00,1.10223,1.10224,1.1022,1.1022
2024-01-01 23:17:00,1.10222,1.10222,1.10216,1.10216
2024-01-01 23:18:00,1.10218,1.10218,1.10216,1.10216
2024-01-01 23:19:00,1.10214,1.10214,1.10209,1.10209
2024-01-01 23:20:00,1.10209,1.10209,1.10209,1.10209
2024-01-01 23:21:00,1.1021,1.10218,1.1021,1.1021
2024-01-01 23:22:00,1.10213,1.10213,1.10209,1.10209
2024-01-01 23:23:00,1.10208,1.10209,1.10208,1.10208
2024-01-01 23:24:00,1.10209,1.10212,1.10208,1.10208
2024-01-01 23:25:00,1.10211,1.10211,1.10204,1.10204
2024-01-01 23:26:00,1.10207,1.10208,1.10203,1.10203
2024-01-01 23:27:00,1.10204,1.10204,1.10198,1.10198
2024-01-01 23:28:00,1.10197,1.10199,1.10193,1.10193
2024-01-01 23:29:00,1.10193,1.10194,1.10192,1.10192
2024-01-01 23:30:00,1.10194,1.10199,1.10193,1.10193
2024-01-01 23:31:00,1.10198,1.10203,1.10198,1.10198
2024-01-01 23:32:00,1.10199,1.102,1.10195,1.10195
2024-01-01 23:33:00,1.10194,1.10198,1.10194,1.10194
2024-01-01 23:34:00,1.10194,1.10195,1.10193,1.10193
2024-01-01 23:35:00,1.10194,1.10201,1.10193,1.10193
2024-01-01 23:36:00,1.102,1.102,1.102,1.102
2024-01-01 23:37:00,1.10199,1.10199,1.10194,1.10194
2024-01-01 23:38:00,1.10194,1.10204,1.10194,1.10194
2024-01-01 23:39:00,1.10202,1.10202,1.10197,1.10197
2024-01-01 23:40:00,1.10199,1.10199,1.10197,1.10197
2024-01-01 23:41:00,1.10199,1.102,1.10193,1.10193
2024-01-01 23:42:00,1.10194,1.10194,1.10184,1.10184
2024-01-01 23:43:00,1.10184,1.10184,1.10173,1.10173
2024-01-01 23:44:00,1.10174,1.10176,1.10173,1.10173
2024-01-01 23:45:00,1.10174,1.10174,1.10173,1.10173
2024-01-01 23:46:00,1.10174,1.10181,1.10174,1.10174
2024-01-01 23:47:00,1.1018,1.1018,1.10179,1.10179
2024-01-01 23:48:00,1.10178,1.10178,1.10172,1.10172
2024-01-01 23:49:00,1.10175,1.10175,1.10171,1.10171
2024-01-01 23:50:00,1.10172,1.10173,1.10169,1.10169
2024-01-01 23:51:00,1.1017,1.10171,1.10169,1.10169
2024-01-01 23:52:00,1.1017,1.10175,1.1017,1.1017
2024-01-01 23:53:00,1.10173,1.10174,1.10172,1.10172
2024-01-01 23:54:00,1.10173,1.10173,1.10165,1.10165
2024-01-01 23:55:00,1.10165,1.10168,1.10165,1.10165
2024-01-01 23:56:00,1.10166,1.1017,1.10165,1.10165
2024-01-01 23:57:00,1.1017,1.1019,1.1017,1.1017
2024-01-01 23:58:00,1.1019,1.10205,1.10189,1.10189
2024-01-01 23:59:00,1.10205,1.10211,1.10204,1.10204
2024-01-14 17:00:00,1.0948,1.09484,1.09476,1.09476
2024-01-14 17:01:00,1.09469,1.09488,1.09469,1.09469
2024-01-14 17:02:00,1.09482,1.09483,1.09482,1.09482
2024-01-14 17:03:00,1.09482,1.09482,1.09468,1.09468
2024-01-14 17:04:00,1.09478,1.09478,1.09467,1.09467
2024-01-14 17:05:00,1.0947,1.09479,1.09464,1.09464
2024-01-14 17:06:00,1.09477,1.09477,1.09445,1.09445
2024-01-14 17:07:00,1.0946,1.09461,1.09444,1.09444
2024-01-14 17:08:00,1.09452,1.0946,1.09444,1.09444
2024-01-14 17:09:00,1.09452,1.09458,1.09451,1.09451
2024-01-14 17:10:00,1.09473,1.0949,1.09473,1.09473
2024-01-14 17:11:00,1.09484,1.09484,1.09476,1.09476
2024-01-14 17:12:00,1.0948,1.09484,1.09473,1.09473
2024-01-14 17:13:00,1.09481,1.09481,1.09473,1.09473
2024-01-14 17:14:00,1.09472,1.09477,1.0947,1.0947
2024-01-14 17:15:00,1.09474,1.09494,1.0947,1.0947
2024-01-14 17:16:00,1.09482,1.09496,1.09477,1.09477
2024-01-14 17:17:00,1.0948,1.0949,1.09479,1.09479
2024-01-14 17:18:00,1.09481,1.09481,1.09479,1.09479
2024-01-14 17:19:00,1.09479,1.09485,1.09479,1.09479
2024-01-14 17:20:00,1.09472,1.09473,1.0947,1.0947
2024-01-14 17:21:00,1.09474,1.09486,1.09471,1.09471
2024-01-14 17:22:00,1.09471,1.09479,1.09471,1.09471
2024-01-14 17:23:00,1.09467,1.09472,1.09467,1.09467
2024-01-14 17:24:00,1.09473,1.09486,1.09472,1.09472
2024-01-14 17:25:00,1.09486,1.09491,1.09481,1.09481
2024-01-14 17:26:00,1.0948,1.09492,1.0948,1.0948
2024-01-14 17:27:00,1.09494,1.09495,1.09483,1.09483
2024-01-14 17:28:00,1.09486,1.09488,1.09483,1.09483
2024-01-14 17:29:00,1.0949,1.09492,1.09483,1.09483
2024-01-14 17:30:00,1.09483,1.09492,1.09483,1.09483
2024-01-14 17:31:00,1.09487,1.09487,1.09485,1.09485
2024-01-14 17:32:00,1.09482,1.09482,1.09476,1.09476
2024-01-14 17:33:00,1.09477,1.09485,1.09476,1.09476
2024-01-14 17:34:00,1.0948,1.0948,1.0948,1.0948
2024-01-14 17:35:00,1.09478,1.0949,1.09478,1.09478
2024-01-14 17:36:00,1.09488,1.09491,1.09488,1.09488
2024-01-14 17:37:00,1.09493,1.09493,1.09487,1.09487
2024-01-14 17:38:00,1.09486,1.09492,1.09478,1.09478
2024-01-14 17:39:00,1.09481,1.09486,1.0948,1.0948
2024-01-14 17:40:00,1.09486,1.09489,1.09486,1.09486
2024-01-14 17:41:00,1.09488,1.09489,1.09487,1.09487
2024-01-14 17:42:00,1.09492,1.09495,1.09489,1.09489
2024-01-14 17:43:00,1.09487,1.09489,1.09487,1.09487
2024-01-14 17:44:00,1.09487,1.09487,1.09478,1.09478
2024-01-14 17:45:00,1.09484,1.09497,1.09484,1.09484
2024-01-14 17:46:00,1.09498,1.09498,1.09494,1.09494
2024-01-14 17:47:00,1.09496,1.09496,1.09491,1.09491
2024-01-14 17:48:00,1.09495,1.09498,1.09495,1.09495
2024-01-14 17:49:00,1.09497,1.09499,1.09497,1.09497
2024-01-14 17:50:00,1.095,1.09501,1.095,1.095
2024-01-14 17:51:00,1.095,1.09502,1.095,1.095
2024-01-14 17:52:00,1.09501,1.09502,1.09496,1.09496
2024-01-14 17:53:00,1.09496,1.09496,1.09495,1.09495
2024-01-14 17:55:00,1.0949,1.0949,1.0949,1.0949
2024-01-14 17:56:00,1.0949,1.0949,1.09483,1.09483
2024-01-14 17:57:00,1.09485,1.0949,1.09485,1.09485
2024-01-14 17:58:00,1.09492,1.09499,1.09491,1.09491
2024-01-14 17:59:00,1.09495,1.09502,1.09495,1.09495
2024-01-14 18:00:00,1.09495,1.09495,1.09468,1.09468
2024-01-14 18:01:00,1.09478,1.09478,1.09452,1.09452
2024-01-14 18:02:00,1.09455,1.09465,1.09453,1.09453
2024-01-14 18:03:00,1.09464,1.09465,1.09456,1.09456
2024-01-14 18:04:00,1.0946,1.09465,1.09459,1.09459
2024-01-14 18:05:00,1.09462,1.09468,1.0946,1.0946
2024-01-14 18:06:00,1.09465,1.09469,1.09465,1.09465
2024-01-14 18:07:00,1.09467,1.09468,1.09464,1.09464
2024-01-14 18:08:00,1.09466,1.09467,1.09465,1.09465
2024-01-14 18:09:00,1.09467,1.09468,1.09466,1.09466
2024-01-14 18:10:00,1.09466,1.09468,1.09464,1.09464
2024-01-14 18:11:00,1.09464,1.09468,1.09463,1.09463
2024-01-14 18:12:00,1.09467,1.09468,1.09467,1.09467
2024-01-14 18:13:00,1.09467,1.09477,1.09467,1.09467
2024-01-14 18:14:00,1.09477,1.09478,1.09476,1.09476
2024-01-14 18:15:00,1.09475,1.09476,1.09469,1.09469
2024-01-14 18:16:00,1.09468,1.09469,1.09468,1.09468
2024-01-14 18:17:00,1.09469,1.09469,1.09468,1.09468
2024-01-14 18:18:00,1.09468,1.09478,1.09467,1.09467
2024-01-14 18:19:00,1.09477,1.09481,1.09477,1.09477
2024-01-14 18:20:00,1.09479,1.09483,1.09478,1.09478
2024-01-14 18:21:00,1.09477,1.09477,1.09468,1.09468
2024-01-14 18:22:00,1.09467,1.09472,1.09467,1.09467
2024-01-14 18:23:00,1.09473,1.09477,1.09472,1.09472
2024-01-14 18:24:00,1.09476,1.09476,1.09467,1.09467
2024-01-14 18:25:00,1.09469,1.0947,1.09467,1.09467
2024-01-14 18:26:00,1.09468,1.09469,1.09465,1.09465
2024-01-14 18:27:00,1.09468,1.09468,1.09467,1.09467
2024-01-14 18:28:00,1.09466,1.09468,1.09464,1.09464
2024-01-14 18:29:00,1.0947,1.0947,1.09466,1.09466
2024-01-14 18:30:00,1.09467,1.09468,1.09453,1.09453
2024-01-14 18:31:00,1.09456,1.09457,1.09453,1.09453
2024-01-14 18:32:00,1.09454,1.09454,1.09453,1.09453
2024-01-14 18:33:00,1.09456,1.09458,1.09453,1.09453
2024-01-14 18:34:00,1.09459,1.09459,1.09457,1.09457
2024-01-14 18:35:00,1.09457,1.09466,1.09457,1.09457
2024-01-14 18:36:00,1.09465,1.09469,1.09465,1.09465
2024-01-14 18:37:00,1.09468,1.09468,1.09467,1.09467
2024-01-14 18:38:00,1.09468,1.09468,1.0946,1.0946
2024-01-14 18:39:00,1.09463,1.09472,1.09463,1.09463
2024-01-14 18:40:00,1.09471,1.09472,1.09469,1.09469
2024-01-14 18:41:00,1.09472,1.09473,1.0947,1.0947
2024-01-14 18:42:00,1.09473,1.09474,1.09469,1.09469
2024-01-14 18:43:00,1.09473,1.09475,1.09473,1.09473
2024-01-14 18:44:00,1.09475,1.09478,1.09468,1.09468
2024-01-14 18:45:00,1.09467,1.09467,1.09452,1.09452
2024-01-14 18:46:00,1.09453,1.09456,1.0945,1.0945
2024-01-14 18:47:00,1.09453,1.09453,1.09452,1.09452
2024-01-14 18:48:00,1.09452,1.09455,1.0945,1.0945
2024-01-14 18:49:00,1.09455,1.09457,1.09451,1.09451
